id,s_uuid_s,document_uuid_s,name_s,publicname_s,substanceType_s,owner_name_s,endpoint_s,effectendpoint_s,endpointcategory_s,guidance_s,loValue_d,unit_s,textValue_s
NWKI-3581f827-010b-4450-8325-f97b551ac9ac/20204,NWKI-52b55284-a5ec-373a-bd31-6c393838dbe5,NWKI-3581f827-010b-4450-8325-f97b551ac9ac,Choi2018 M25,ZnO ZnO 45.3,NPO_1542,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,45.3,nm,
NWKI-a68beb6f-bc25-4a68-9014-e5f1681add3e/20210,NWKI-b0a32e7a-a7de-3cb5-8cea-bdc6a91668ee,NWKI-a68beb6f-bc25-4a68-9014-e5f1681add3e,Choi2018 M12,TiO2 TiO2 40,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,40.0,nm,
NWKI-72dfbeab-f16c-4f64-ad7f-8fbe64221523/20222,NWKI-ba077141-4e91-3516-bf8d-ae1b5f4049af,NWKI-72dfbeab-f16c-4f64-ad7f-8fbe64221523,Choi2018 M4,Fe3O4 Fe3O4 10,NPO_1548,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,10.0,nm,
CLBR-029f017b-3df5-412d-bc55-caa4fc87958d/1838981,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-029f017b-3df5-412d-bc55-caa4fc87958d,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-0444b891-96bb-4268-a994-7a8efbf2face/1838946,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-0444b891-96bb-4268-a994-7a8efbf2face,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,20.0,nm,
CLBR-0c3d8b92-fd4d-48e1-8ac4-7d753f618e7b/1838973,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-0c3d8b92-fd4d-48e1-8ac4-7d753f618e7b,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-0fba64cd-a336-4ba4-95c4-36744b113b71/1838969,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-0fba64cd-a336-4ba4-95c4-36744b113b71,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-149dae36-e9f9-4bcc-8650-c2318c9b9fa8/1838925,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-149dae36-e9f9-4bcc-8650-c2318c9b9fa8,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-1a5a1ee4-b73d-4d15-ae3e-1f556ebb65c8/1838931,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-1a5a1ee4-b73d-4d15-ae3e-1f556ebb65c8,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-1b0d63a3-d7ce-47a8-84f3-4420bc4fd307/1838905,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-1b0d63a3-d7ce-47a8-84f3-4420bc4fd307,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-1b4b9756-d94b-4d6d-87a7-f57aa16a1dbb/1838907,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-1b4b9756-d94b-4d6d-87a7-f57aa16a1dbb,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-1d6121a5-6dea-49d5-9bb4-426a3a0a7494/1838959,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-1d6121a5-6dea-49d5-9bb4-426a3a0a7494,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-24a14289-ac1a-4e30-b1c8-a808eeb1eb30/1838979,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-24a14289-ac1a-4e30-b1c8-a808eeb1eb30,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-2564eb0f-aed1-466e-bcd6-e2ec52e09354/1838971,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-2564eb0f-aed1-466e-bcd6-e2ec52e09354,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-2ff8c768-6d5b-4c4c-a1de-b7d203cc7ccc/1838977,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-2ff8c768-6d5b-4c4c-a1de-b7d203cc7ccc,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-31ecdb51-cfa0-424f-947e-65a0d1237c32/1838941,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-31ecdb51-cfa0-424f-947e-65a0d1237c32,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-327dd682-f34d-4e50-8db3-ca51c6649951/1838965,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-327dd682-f34d-4e50-8db3-ca51c6649951,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-3c6b718a-e434-4333-bdfe-766d1357a459/1838913,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-3c6b718a-e434-4333-bdfe-766d1357a459,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-4c08a6f3-33ea-43c7-a5b2-16f9b083ec54/1838921,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-4c08a6f3-33ea-43c7-a5b2-16f9b083ec54,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-568346f2-a1bf-4446-8c12-e79976810937/1838939,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-568346f2-a1bf-4446-8c12-e79976810937,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,17.5,nm,
CLBR-5d602173-b333-4357-be10-8141a6fafd5a/1838911,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-5d602173-b333-4357-be10-8141a6fafd5a,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,14.6,nm,
CLBR-6aea2234-2062-49d9-9336-1baf3bb1aa9e/1838948,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-6aea2234-2062-49d9-9336-1baf3bb1aa9e,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,17.5,nm,
CLBR-73ac62fb-669c-4b86-910b-810a1722834f/1838961,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-73ac62fb-669c-4b86-910b-810a1722834f,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-73c03f0d-ced8-400b-9868-7bad6d2d52ad/1838954,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-73c03f0d-ced8-400b-9868-7bad6d2d52ad,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-760f0aef-b537-4e42-a4d0-67b11bb80235/1838915,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-760f0aef-b537-4e42-a4d0-67b11bb80235,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-8861ddaf-141a-4956-98b4-f84f86382ebb/1838927,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-8861ddaf-141a-4956-98b4-f84f86382ebb,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-99e6cdf5-0a84-483e-87f1-f13ebb6904fb/1838903,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-99e6cdf5-0a84-483e-87f1-f13ebb6904fb,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,,nm,Average Primary size [nm]
CLBR-9c2935bc-68c1-4bd8-a3cb-c560ba962c1f/1838952,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-9c2935bc-68c1-4bd8-a3cb-c560ba962c1f,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-ac286a01-2600-455d-9ed2-ac4426d6f517/1838956,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-ac286a01-2600-455d-9ed2-ac4426d6f517,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-afa2b6eb-cf6e-4e56-8227-ae66b783fff3/1838919,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-afa2b6eb-cf6e-4e56-8227-ae66b783fff3,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-c5c6487b-e315-4363-abf6-a8c1b8de48ed/1838967,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-c5c6487b-e315-4363-abf6-a8c1b8de48ed,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-c97c90d7-2940-4f1b-8f2f-d0776fabc9c7/1838923,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-c97c90d7-2940-4f1b-8f2f-d0776fabc9c7,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-cc13d67f-9baf-4e68-ae95-7a1ecbce43ba/1838937,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-cc13d67f-9baf-4e68-ae95-7a1ecbce43ba,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-d4ba060e-5f09-49f7-b40a-2497d79a7298/1838917,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-d4ba060e-5f09-49f7-b40a-2497d79a7298,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-da0605f4-57e5-47b0-93ba-69ccfda5063c/1838935,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-da0605f4-57e5-47b0-93ba-69ccfda5063c,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,14.6,nm,
CLBR-ddfbce48-d98c-4500-b61d-851060164e48/1838929,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-ddfbce48-d98c-4500-b61d-851060164e48,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-ded28ce2-ff27-4417-8827-3108ff64735b/1838975,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-ded28ce2-ff27-4417-8827-3108ff64735b,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-e0fa5171-3edc-483d-a7ab-1b396b405679/1838983,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-e0fa5171-3edc-483d-a7ab-1b396b405679,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,,nm,
CLBR-ea7dbb8c-4bb0-484d-a294-1c9907fa9114/1838909,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-ea7dbb8c-4bb0-484d-a294-1c9907fa9114,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-eb208be2-b8d5-43ea-ba4d-3deff6870488/1838933,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-eb208be2-b8d5-43ea-ba4d-3deff6870488,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,14.6,nm,
CLBR-ef85d480-bad2-408e-8b23-c1a1bbf1aaad/1838950,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-ef85d480-bad2-408e-8b23-c1a1bbf1aaad,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-f62d278e-830b-40a1-aacb-9bb3204d59ee/1838944,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-f62d278e-830b-40a1-aacb-9bb3204d59ee,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,17.5,nm,
CLBR-fc43f65f-7928-45ad-a0b2-7fb102fc18ca/1838963,CLBR-413e6cf3-a720-33b0-8ff6-a8645a266422,CLBR-fc43f65f-7928-45ad-a0b2-7fb102fc18ca,"Ag NM-300K 10 w/w%, <20 nm, 4% w/w% each of Polyoxyethylene Glycerol Trioleate and Polyoxyethylene (20) Sorbitan mono-Laurat (Tween 20).",NM-300K,NPO_1892,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,15.0,nm,
CLBR-03278d55-41d7-4a22-bb5d-e9048c1c0957/1839019,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-03278d55-41d7-4a22-bb5d-e9048c1c0957,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-069f6d65-5b73-4f75-9074-d1ce9669ca55/1839055,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-069f6d65-5b73-4f75-9074-d1ce9669ca55,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-08749b6b-f270-4e3f-8eee-90c4c945f9f9/1839013,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-08749b6b-f270-4e3f-8eee-90c4c945f9f9,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-0b51671d-a852-40a3-8ea3-2c4c79f26c28/1839052,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-0b51671d-a852-40a3-8ea3-2c4c79f26c28,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-0ccef01a-ac96-4486-ba86-bb97fe6e9dc5/1839109,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-0ccef01a-ac96-4486-ba86-bb97fe6e9dc5,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-1c098c53-1234-4951-b11c-4fa4bc6d246c/1839124,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-1c098c53-1234-4951-b11c-4fa4bc6d246c,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-1c6a8948-405f-44ce-b019-ea1d19296f70/1839145,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-1c6a8948-405f-44ce-b019-ea1d19296f70,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-2baf04f7-b8c2-472d-bc01-13628eee597d/1839127,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-2baf04f7-b8c2-472d-bc01-13628eee597d,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-2f0e983a-2ba5-4eda-9d10-3bda63a26fda/1839148,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-2f0e983a-2ba5-4eda-9d10-3bda63a26fda,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-31270c08-5878-4281-a034-71f3a1399774/1838989,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-31270c08-5878-4281-a034-71f3a1399774,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-399d1076-c87c-4ecd-bf12-fdf565896e76/1839007,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-399d1076-c87c-4ecd-bf12-fdf565896e76,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-3b666905-c583-46a1-b8ed-3e8b2d2d7816/1839031,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-3b666905-c583-46a1-b8ed-3e8b2d2d7816,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-41248714-d94b-46d8-ac2b-067b65463e1b/1839070,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-41248714-d94b-46d8-ac2b-067b65463e1b,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-418c528b-56ab-4204-9378-ea2c584c2ee8/1839091,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-418c528b-56ab-4204-9378-ea2c584c2ee8,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-42fba5a0-d91e-44e6-9ecf-1e7b504ffd14/1839079,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-42fba5a0-d91e-44e6-9ecf-1e7b504ffd14,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-43364872-5be5-436b-a9cf-fc5e0afc7ed8/1838986,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-43364872-5be5-436b-a9cf-fc5e0afc7ed8,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
CLBR-489ab76d-1292-42bc-abfd-fbe95c253036/1839112,CLBR-a4f6c0e7-f8ea-3ccc-9511-d09ca5a1270c,CLBR-489ab76d-1292-42bc-abfd-fbe95c253036,NM-105 TiO2 23.4 nm,JRCNM01005a,CHEBI_51050,caLIBRAte,,PRIMARY_SIZE,PC_GRANULOMETRY_SECTION,???,22.5,nm,
