loQualifier_s,Concentration_UNIT_s,MATERIAL_STATE_s,NATURAL_ORGANIC_MATTER_(NOM)_d,Time_UNIT_s,K+_d,guidance_synonym_ss,SEX_s,reference_year_s,E.exposure_route_s,InChI_s,owner_name_s,reference_owner_s,Doses/concentrations_d,id,_CONDITION_concentration_UNIT_s,MG2+_d,Concentration_d,nmcode_s,NPO_1969 OBI_0000272_s,ENDPOINT_s,upValue_d,effectendpoint_type_s,PubChem SID_s,Dispersion agent_s,Concentration in culture medium_d,effectid_hs,Dispersion protocol_s,Sigma Aldrich_s,data_gathering_instruments_s,CLO_0000031 EFO_0004443_s,OBI_0001911 BAO_0000114_s,TradeName_s,SUMMARY.RESULTS_hss,E.EXPOSURE_TIME_d,errQualifier_s,CA2+_UNIT_s,topcategory_s,ENVIRONMENT_s,CA2+_d,updated_s,endpoint_s,NPO_1961_s,INTENSITY_UNIT_s,substance_annotation_ss,Doses/concentrations_UNIT_s,effectendpoint_s,E.METHOD_s,Alternative Identifier_s,pH_UPQUALIFIER_s,STUDY_ID_s,NATURAL_ORGANIC_MATTER_(NOM)_UNIT_s,STANDARD_TEST_PROTOCOL_s,Concentration in culture medium_UNIT_s,concentration_d,substanceType_hs,SUMMARY.SIZE_hss,_CONDITION_exposure_time_UNIT_s,JRC ID_s,SUMMARY.REFOWNERS_hss,type_s,EINECS_s,concentration_s,publicname_hs,Time point_UNIT_s,concentration_UNIT_s,SUMMARY.REFS_hss,InChIKey_s,s_uuid_hs,Cell culture conditions - Serum concentration in treatment medium_s,DATA_GATHERING_INSTRUMENTS_s,assay_uuid_s,upQualifier_s,Quantification_s,endpointcategory_s,TAXONOMIC_CLASS_s,_CONDITION_Dose_d,Supplier_s,reference_s,E.exposure_time_UNIT_s,INTENSITY_MICROMOLE_UNIT_s,FPG Content_d,Incubation Time_d,investigation_uuid_s,name_s,CASRN_s,Method type_s,textValue_s,Cell line_s,NA2+_UNIT_s,Sample preparation_s,pH_d,INTENSITY_d,component_s,interpretation_result_s,INTENSITY_MICROMOLE_d,TROPHIC_LEVEL_s,__input_file_s,_CONDITION_concentration_d,loValue_d,nmcode_hs,COD_s,Cell culture conditions - Serum_s,E.ANIMAL_MODEL_s,name_hs,unit_s,"Exposure duration,h_s",K+_UNIT_s,_CONDITION_exposure_time_d,Tissue_s,gender_s,NPO_1952_s,type_of_method_s,Cell culture. Serum_d,Data analysis_s,CHMO:0002774_s,E.SOP_REFERENCE_s,MG2+_UNIT_s,Replicate_s,TAXONOMIC_GROUP_s,pH_UPVALUE_d,E.EXPOSURE_TIME_UNIT_s,Classification_s,guidance_s,document_uuid_s,Dose_UNIT_s,CLO_0000031_s,pH_LOQUALIFIER_s,E.method_s,LIFE_STAGE_s,publicname_s,studyResultType_s,Dose_d,ChEMBL_s,PubChem CID_s,SMILES_s,T.instrument_s,Time_d,Serum_d,E.cell_type_s,E.exposure_time_s,err_d,substance_annotation_hss,content_hss,Cell culture. Serum_UNIT_s,HAR material_s,NA2+_d,E.animal_model_s,MEDIUM_s,Solvent_d,E.exposure_time_d,s_uuid_s,effectendpoint_synonym_ss,pH_LOVALUE_d,substanceType_s,Cell_s,Time point_d,LIGHT_CONDITION_s,Cell line/Type - Full name_s,Incubation time_d,Type of method_s,_version_,_CONDITION_Dose_UNIT_s,pH_s,dbtag_hss,ChemicalName_s,JRC Representative Manufactured Nanomaterials_s,TYPE_d,owner_name_hs
"",,,,,,,,,,,,,,FCSV-5f2363eb-0ed2-33b5-8bce-adb16542a0fa/552/cn,,,,,,,,,,,,FCSV-5f2363eb-0ed2-33b5-8bce-adb16542a0fa/552,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-5f2363eb-0ed2-33b5-8bce-adb16542a0fa,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-5f2363eb-0ed2-33b5-8bce-adb16542a0fa/553/cn,,,,,,,,,,,,FCSV-5f2363eb-0ed2-33b5-8bce-adb16542a0fa/553,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-5f2363eb-0ed2-33b5-8bce-adb16542a0fa,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-8b9a51b3-0a4e-3d9e-9266-9353658d84d4/526/cn,,,,,,,,,,,,FCSV-8b9a51b3-0a4e-3d9e-9266-9353658d84d4/526,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESCRIPTION,FCSV-8b9a51b3-0a4e-3d9e-9266-9353658d84d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048574453317632,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-a9f46914-3528-3bfc-a1c6-b3dfa9dffd5f/527/cn,,,,,,,,,,,,FCSV-a9f46914-3528-3bfc-a1c6-b3dfa9dffd5f/527,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCSV-a9f46914-3528-3bfc-a1c6-b3dfa9dffd5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048574453317632,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-bd8ee00a-130c-3174-a06f-6d442775d760/528/cn,,,,,,,,,,,,FCSV-bd8ee00a-130c-3174-a06f-6d442775d760/528,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-bd8ee00a-130c-3174-a06f-6d442775d760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-bd8ee00a-130c-3174-a06f-6d442775d760/529/cn,,,,,,,,,,,,FCSV-bd8ee00a-130c-3174-a06f-6d442775d760/529,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-bd8ee00a-130c-3174-a06f-6d442775d760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/535/cn,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/535,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/536/cn,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/536,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/537/cn,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/537,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/538/cn,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/538,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/539/cn,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/539,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/540/cn,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/540,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/541/cn,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/541,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/542/cn,,,,,,,,,,,,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1/542,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f110f33c-d64f-3a2d-a037-15ac30c1c6c1,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574453317632,,,,,,,
"",,,,,,,,,,,,,,FCSV-266e466b-3943-36db-b23f-4323481f319d/555/cn,,,,,,,,,,,,FCSV-266e466b-3943-36db-b23f-4323481f319d/555,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESCRIPTION,FCSV-266e466b-3943-36db-b23f-4323481f319d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048574470094848,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-5b2adf04-309c-3f72-ae32-ead5f869e961/576/cn,,,,,,,,,,,,FCSV-5b2adf04-309c-3f72-ae32-ead5f869e961/576,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-5b2adf04-309c-3f72-ae32-ead5f869e961,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-5b2adf04-309c-3f72-ae32-ead5f869e961/577/cn,,,,,,,,,,,,FCSV-5b2adf04-309c-3f72-ae32-ead5f869e961/577,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-5b2adf04-309c-3f72-ae32-ead5f869e961,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-5b2adf04-309c-3f72-ae32-ead5f869e961/578/cn,,,,,,,,,,,,FCSV-5b2adf04-309c-3f72-ae32-ead5f869e961/578,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-5b2adf04-309c-3f72-ae32-ead5f869e961,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/564/cn,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/564,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/565/cn,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/565,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/566/cn,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/566,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/567/cn,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/567,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/568/cn,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/568,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/569/cn,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/569,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/570/cn,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/570,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/571/cn,,,,,,,,,,,,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2/571,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6c266706-3749-33ec-8112-4cd0ea0b55d2,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-9d458659-cc51-378d-800b-1c427e3d009d/556/cn,,,,,,,,,,,,FCSV-9d458659-cc51-378d-800b-1c427e3d009d/556,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCSV-9d458659-cc51-378d-800b-1c427e3d009d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048574470094848,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-be430e3a-3ab6-36c6-bcaa-57ea48a3053e/580/cn,,,,,,,,,,,,FCSV-be430e3a-3ab6-36c6-bcaa-57ea48a3053e/580,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-be430e3a-3ab6-36c6-bcaa-57ea48a3053e,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-be430e3a-3ab6-36c6-bcaa-57ea48a3053e/581/cn,,,,,,,,,,,,FCSV-be430e3a-3ab6-36c6-bcaa-57ea48a3053e/581,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-be430e3a-3ab6-36c6-bcaa-57ea48a3053e,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-be430e3a-3ab6-36c6-bcaa-57ea48a3053e/582/cn,,,,,,,,,,,,FCSV-be430e3a-3ab6-36c6-bcaa-57ea48a3053e/582,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-be430e3a-3ab6-36c6-bcaa-57ea48a3053e,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-c5f50c22-dd04-3dbf-aa5f-1b3bbfb107a0/557/cn,,,,,,,,,,,,FCSV-c5f50c22-dd04-3dbf-aa5f-1b3bbfb107a0/557,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c5f50c22-dd04-3dbf-aa5f-1b3bbfb107a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-c5f50c22-dd04-3dbf-aa5f-1b3bbfb107a0/558/cn,,,,,,,,,,,,FCSV-c5f50c22-dd04-3dbf-aa5f-1b3bbfb107a0/558,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c5f50c22-dd04-3dbf-aa5f-1b3bbfb107a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-d146e10c-a0a5-3881-8c30-0d1c74059c2f/579/cn,,,,,,,,,,,,FCSV-d146e10c-a0a5-3881-8c30-0d1c74059c2f/579,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d146e10c-a0a5-3881-8c30-0d1c74059c2f,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-d4c6db0c-af68-306f-9153-f9c014fe14c3/572/cn,,,,,,,,,,,,FCSV-d4c6db0c-af68-306f-9153-f9c014fe14c3/572,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d4c6db0c-af68-306f-9153-f9c014fe14c3,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-d4c6db0c-af68-306f-9153-f9c014fe14c3/573/cn,,,,,,,,,,,,FCSV-d4c6db0c-af68-306f-9153-f9c014fe14c3/573,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-d4c6db0c-af68-306f-9153-f9c014fe14c3,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-ebbffbd5-cd8a-3fb3-9fa7-aa8f45b36cbd/574/cn,,,,,,,,,,,,FCSV-ebbffbd5-cd8a-3fb3-9fa7-aa8f45b36cbd/574,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-ebbffbd5-cd8a-3fb3-9fa7-aa8f45b36cbd,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048574470094848,,,,,,,
"",,,,,,,,,,,,,,FCSV-ebbffbd5-cd8a-3fb3-9fa7-aa8f45b36cbd/575/cn,,,,,,,,,,,,FCSV-ebbffbd5-cd8a-3fb3-9fa7-aa8f45b36cbd/575,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-ebbffbd5-cd8a-3fb3-9fa7-aa8f45b36cbd,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048574470094848,,,,,,,
