id,s_uuid_s,document_uuid_s,name_s,publicname_s,substanceType_s,owner_name_s,endpoint_s,effectendpoint_s,guidance_s,reference_s,loValue_d,unit_s
XLSX-0768a016-0b68-4992-a896-ce2a9dadca36/9174,XLSX-b4e4a8e9-6d27-3218-a243-7aa30560adb1,XLSX-0768a016-0b68-4992-a896-ce2a9dadca36,NM-110 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,75.71978369951766,%
XLSX-0768a016-0b68-4992-a896-ce2a9dadca36/9175,XLSX-b4e4a8e9-6d27-3218-a243-7aa30560adb1,XLSX-0768a016-0b68-4992-a896-ce2a9dadca36,NM-110 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,43.693671749403194,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9176,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.0,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9177,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,96.24357139070038,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9178,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,97.040188749271,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9179,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,92.33073537988442,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9180,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,92.19951222098508,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9181,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,94.54827421663752,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9182,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,91.3512008907269,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9183,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,88.6631143629712,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9184,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.0,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9185,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.65733753018063,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9186,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,102.03268990102015,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9187,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,102.0579721137194,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9188,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,101.33110849861579,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9189,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,103.57996131821456,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9190,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,103.11097627264338,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9191,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,102.1161212029277,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9192,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.0,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9193,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,106.1188888888889,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9194,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,99.16222222222224,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9195,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,101.61888888888892,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9196,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,93.14555555555555,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9197,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,91.80111111111113,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9198,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,98.45666666666668,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9199,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,78.14666666666668,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9200,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.0,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9201,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,85.84658040665433,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9202,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,84.56377079482439,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9203,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,68.46580406654343,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9204,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,69.79482439926063,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9205,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,71.55083179297596,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9206,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,42.51201478743069,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9207,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,58.86136783733826,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9208,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,100.0,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9209,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,95.04210092445386,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9210,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,99.01960784313725,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9211,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,77.5466643113702,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9212,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,73.4852499558382,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9213,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,64.70588235294117,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9214,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,72.67856091385504,%
XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a/9215,XLSX-fa48e134-54cf-3417-a63a-6f744191cec2,XLSX-29796c5e-00be-414f-8304-b40efd9d8d5a,NM-111 (ZnO),Zinc Oxide,NPO_1542,FP7 MARINA,"CELL VIABILITY - CELL MEMBRANE DAMAGE: LACTATE DEHYDROGENASE ASSAY (LDH)  (CYTOTOX 96® NON-RADIOACTIVE CYTOTOXICITY ASSAY - PROMEGA, G1780) ",% CELL VIABILITY,CYTOTOXICITY USING HUMAN MONOCYTE-DERIVED MACROPHAGES (HMDM),http://dx.doi.org/10.1371/journal.pone.0127174,56.16793263852089,%
